Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Payment_Method,Order_Status,Name,City,Signup_Date,Age,Gender,Category,Cost_Price,Supplier,Total_Revenue,Profit
ORD3138,21-01-2023,C194,P504,2,1500,0,Credit Card,Delivered,User_94,Delhi,27-03-2025,30,Female,Fashion,1200,Unknown,3000,600
ORD3139,29-12-2022,C306,P501,1,1500,0.05,Upi,Delivered,User_206,Mumbai,17-05-2023,45,Female,Electronics,1000,ABC Pvt Ltd,1425,425
ORD3140,18-04-2024,C533,P503,1,999,0,Credit Card,Delivered,User_433,Mumbai,24-09-2024,28,Female,Fashion,600,ABC Pvt Ltd,999,399
ORD3141,17-10-2025,C225,P503,5,1500,0.05,Debit Card,Delivered,User_125,Mumbai,30-09-2024,45,Female,Fashion,600,ABC Pvt Ltd,7125,4125
ORD3142,30-07-2024,C538,P502,1,999,0.15,Debit Card,Delivered,User_438,Bangalore,18-02-2025,28,Female,Electronics,1800,XYZ Traders,849.15,-950.85
ORD3143,21-04-2022,C116,P503,1,999,0.1,Credit Card,Cancelled,User_16,Bangalore,30-08-2022,28,Female,Fashion,600,ABC Pvt Ltd,899.1,299.1
ORD3144,15-09-2024,C451,P501,2,1500,0.15,Credit Card,Cancelled,User_351,Bangalore,07-07-2024,20,Male,Electronics,1000,ABC Pvt Ltd,2550,550
ORD3145,06-07-2024,C211,P504,1,1500,0,Debit Card,Returned,User_111,Delhi,20-02-2024,45,Female,Fashion,1200,Unknown,1500,300
ORD3146,15-03-2025,C486,P505,1,1500,0.05,Credit Card,Returned,User_386,Bangalore,14-12-2022,20,Female,Home,2500,Global Corp,1425,-1075
ORD3147,13-07-2025,C217,P503,1,999,0,Cod,Delivered,User_117,Bangalore,29-04-2025,28,Male,Fashion,600,ABC Pvt Ltd,999,399
ORD3148,27-06-2023,C416,P503,1,1500,0,Credit Card,Delivered,User_316,Mumbai,20-05-2024,28,Male,Fashion,600,ABC Pvt Ltd,1500,900
ORD3149,10-01-2025,C248,P503,1,1500,0.15,Upi,Cancelled,User_148,Mumbai,16-01-2023,28,Female,Fashion,600,ABC Pvt Ltd,1275,675
ORD3150,22-12-2024,C252,P502,1,1500,0.1,Cod,Delivered,User_152,Mumbai,07-11-2025,28,Female,Electronics,1800,XYZ Traders,1350,-450
ORD3151,23-07-2023,C121,P505,1,2500,0.1,Upi,Cancelled,User_21,Delhi,29-05-2022,20,Male,Home,2500,Global Corp,2250,-250
ORD3152,03-01-2025,C153,P501,1,1500,0.15,Cod,Returned,User_53,Bangalore,16-02-2025,20,Female,Electronics,1000,ABC Pvt Ltd,1275,275
ORD3153,14-06-2022,C185,P505,1,999,0.15,Cod,Delivered,User_85,Mumbai,22-07-2025,30,Male,Home,2500,Global Corp,849.15,-1650.85
ORD3154,20-09-2023,C232,P502,10,2500,0.1,Upi,Cancelled,User_132,Delhi,04-08-2023,28,Female,Electronics,1800,XYZ Traders,22500,4500
ORD3155,13-10-2022,C103,P505,2,1500,0.1,Credit Card,Delivered,User_3,Bangalore,29-04-2022,28,Female,Home,2500,Global Corp,2700,-2300
ORD3156,26-06-2022,C308,P501,1,999,0.15,Credit Card,Delivered,User_208,Delhi,06-02-2024,30,Male,Electronics,1000,ABC Pvt Ltd,849.15,-150.85
ORD3157,10-01-2024,C264,P501,1,999,0.1,Upi,Delivered,User_164,Delhi,20-06-2025,30,Male,Electronics,1000,ABC Pvt Ltd,899.1,-100.9
ORD3158,07-04-2024,C328,P502,2,1500,0,Upi,Returned,User_228,Delhi,11-03-2022,45,Male,Electronics,1800,XYZ Traders,3000,-600
ORD3159,08-11-2023,C446,P504,2,1500,0.15,Upi,Delivered,User_346,Mumbai,07-02-2024,30,Male,Fashion,1200,Unknown,2550,150
ORD3160,18-04-2024,C546,P501,5,999,0.15,Cod,Cancelled,User_446,Delhi,15-06-2024,45,Male,Electronics,1000,ABC Pvt Ltd,4245.75,-754.25
ORD3161,29-12-2023,C154,P501,2,999,0.15,Debit Card,Returned,User_54,Delhi,24-06-2024,30,Female,Electronics,1000,ABC Pvt Ltd,1698.3,-301.7
ORD3162,12-12-2025,C147,P502,10,999,0.05,Credit Card,Delivered,User_47,Delhi,08-11-2023,28,Male,Electronics,1800,XYZ Traders,9490.5,-8509.5
ORD3163,04-06-2022,C553,P505,2,999,0.05,Cod,Returned,User_453,Delhi,24-12-2022,28,Female,Home,2500,Global Corp,1898.1,-3101.9
ORD3164,30-05-2023,C164,P503,1,1500,0.05,Debit Card,Delivered,User_64,Mumbai,11-12-2023,30,Male,Fashion,600,ABC Pvt Ltd,1425,825
ORD3165,07-02-2023,C459,P504,1,999,0.05,Upi,Delivered,User_359,Bangalore,12-10-2024,45,Female,Fashion,1200,Unknown,949.05,-250.95
ORD3166,20-04-2024,C538,P503,1,1500,0.05,Credit Card,Cancelled,User_438,Bangalore,18-02-2025,28,Female,Fashion,600,ABC Pvt Ltd,1425,825
ORD3167,05-09-2023,C420,P503,1,1500,0,Debit Card,Delivered,User_320,Delhi,27-05-2023,28,Male,Fashion,600,ABC Pvt Ltd,1500,900
ORD3168,25-11-2023,C579,P502,5,1500,0.05,Credit Card,Cancelled,User_479,Delhi,06-10-2023,28,Male,Electronics,1800,XYZ Traders,7125,-1875
ORD3169,26-08-2024,C211,P504,10,999,0.1,Cod,Delivered,User_111,Delhi,20-02-2024,45,Female,Fashion,1200,Unknown,8991,-3009
ORD3170,18-12-2022,C357,P504,1,1500,0.1,Upi,Delivered,User_257,Mumbai,20-02-2023,45,Male,Fashion,1200,Unknown,1350,150
ORD3171,03-02-2023,C415,P503,10,1500,0,Debit Card,Delivered,User_315,Bangalore,23-01-2025,28,Female,Fashion,600,ABC Pvt Ltd,15000,9000
ORD3172,12-07-2024,C547,P505,5,1500,0.05,Credit Card,Delivered,User_447,Bangalore,02-11-2024,28,Male,Home,2500,Global Corp,7125,-5375
ORD3173,22-12-2024,C548,P502,1,1500,0.05,Cod,Returned,User_448,Bangalore,16-09-2022,45,Male,Electronics,1800,XYZ Traders,1425,-375
ORD3174,07-04-2023,C394,P505,5,999,0.15,Debit Card,Delivered,User_294,Bangalore,02-10-2025,28,Male,Home,2500,Global Corp,4245.75,-8254.25
ORD3175,26-07-2023,C182,P501,1,2500,0.15,Debit Card,Cancelled,User_82,Bangalore,26-10-2024,28,Male,Electronics,1000,ABC Pvt Ltd,2125,1125
ORD3176,04-06-2022,C296,P502,1,1500,0.1,Credit Card,Cancelled,User_196,Delhi,04-01-2024,20,Male,Electronics,1800,XYZ Traders,1350,-450
ORD3177,19-01-2024,C453,P504,1,2500,0.15,Credit Card,Returned,User_353,Bangalore,01-08-2025,30,Male,Fashion,1200,Unknown,2125,925
ORD3178,07-06-2022,C515,P505,5,999,0,Cod,Delivered,User_415,Bangalore,31-05-2025,28,Female,Home,2500,Global Corp,4995,-7505
ORD3179,25-10-2022,C188,P505,2,999,0,Upi,Delivered,User_88,Bangalore,08-10-2023,28,Female,Home,2500,Global Corp,1998,-3002
ORD3180,30-01-2022,C447,P501,1,2500,0.05,Credit Card,Delivered,User_347,Mumbai,20-01-2023,20,Male,Electronics,1000,ABC Pvt Ltd,2375,1375
ORD3181,20-05-2023,C561,P505,5,1500,0.15,Debit Card,Delivered,User_461,Bangalore,01-08-2023,45,Female,Home,2500,Global Corp,6375,-6125
ORD3182,13-04-2024,C148,P502,1,1500,0.1,Credit Card,Delivered,User_48,Mumbai,01-08-2022,20,Female,Electronics,1800,XYZ Traders,1350,-450
ORD3183,10-02-2025,C496,P503,1,999,0.1,Credit Card,Returned,User_396,Bangalore,25-02-2025,45,Male,Fashion,600,ABC Pvt Ltd,899.1,299.1
ORD3184,05-09-2024,C148,P505,10,999,0.05,Credit Card,Cancelled,User_48,Mumbai,01-08-2022,20,Female,Home,2500,Global Corp,9490.5,-15509.5
ORD3185,19-04-2025,C134,P501,1,1500,0.1,Cod,Returned,User_34,Bangalore,04-07-2023,28,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD3186,09-05-2025,C416,P504,10,2500,0,Upi,Delivered,User_316,Mumbai,20-05-2024,28,Male,Fashion,1200,Unknown,25000,13000
ORD3187,29-12-2024,C362,P502,5,999,0.1,Upi,Cancelled,User_262,Bangalore,29-09-2025,28,Male,Electronics,1800,XYZ Traders,4495.5,-4504.5
ORD3188,06-11-2022,C294,P501,1,1500,0.15,Upi,Delivered,User_194,Bangalore,24-05-2024,30,Female,Electronics,1000,ABC Pvt Ltd,1275,275
ORD3189,06-04-2022,C526,P501,1,1500,0.1,Upi,Delivered,User_426,Mumbai,18-12-2023,28,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD3190,30-07-2024,C242,P501,5,2500,0.05,Cod,Delivered,User_142,Mumbai,27-02-2022,30,Male,Electronics,1000,ABC Pvt Ltd,11875,6875
ORD3191,22-10-2022,C507,P504,2,999,0.05,Debit Card,Cancelled,User_407,Bangalore,28-06-2024,45,Female,Fashion,1200,Unknown,1898.1,-501.9
ORD3192,12-11-2024,C523,P501,1,2500,0,Cod,Returned,User_423,Mumbai,28-08-2023,20,Male,Electronics,1000,ABC Pvt Ltd,2500,1500
ORD3193,15-08-2024,C179,P503,5,1500,0.05,Credit Card,Delivered,User_79,Mumbai,25-11-2024,20,Female,Fashion,600,ABC Pvt Ltd,7125,4125
ORD3194,27-07-2025,C597,P502,1,2500,0.15,Debit Card,Delivered,User_497,Bangalore,03-01-2025,28,Female,Electronics,1800,XYZ Traders,2125,325
ORD3195,29-01-2024,C300,P504,5,1500,0.15,Upi,Delivered,User_200,Bangalore,28-03-2025,20,Male,Fashion,1200,Unknown,6375,375
ORD3196,26-04-2022,C202,P501,1,999,0.05,Cod,Returned,User_102,Bangalore,17-02-2025,30,Female,Electronics,1000,ABC Pvt Ltd,949.05,-50.95
ORD3197,20-11-2023,C562,P503,1,1500,0,Credit Card,Delivered,User_462,Mumbai,18-10-2022,20,Female,Fashion,600,ABC Pvt Ltd,1500,900
ORD3198,08-07-2024,C229,P502,10,2500,0.15,Debit Card,Delivered,User_129,Bangalore,09-01-2022,45,Female,Electronics,1800,XYZ Traders,21250,3250
ORD3199,20-03-2022,C452,P503,1,2500,0.15,Debit Card,Cancelled,User_352,Mumbai,24-05-2023,28,Male,Fashion,600,ABC Pvt Ltd,2125,1525
ORD3200,21-05-2023,C193,P501,2,2500,0.1,Credit Card,Cancelled,User_93,Delhi,22-08-2022,45,Female,Electronics,1000,ABC Pvt Ltd,4500,2500
ORD3201,09-10-2023,C491,P505,10,1500,0.15,Upi,Delivered,User_391,Bangalore,20-01-2023,30,Male,Home,2500,Global Corp,12750,-12250
ORD3202,22-06-2024,C337,P504,1,1500,0.15,Credit Card,Cancelled,User_237,Mumbai,04-08-2025,28,Male,Fashion,1200,Unknown,1275,75
ORD3203,28-06-2025,C510,P502,2,1500,0.1,Upi,Cancelled,User_410,Bangalore,09-11-2023,30,Male,Electronics,1800,XYZ Traders,2700,-900
ORD3204,09-01-2023,C501,P503,1,999,0.1,Upi,Delivered,User_401,Mumbai,02-08-2025,30,Male,Fashion,600,ABC Pvt Ltd,899.1,299.1
ORD3205,19-06-2022,C486,P502,10,999,0,Upi,Cancelled,User_386,Bangalore,14-12-2022,20,Female,Electronics,1800,XYZ Traders,9990,-8010
ORD3206,29-10-2022,C265,P505,1,2500,0.15,Upi,Delivered,User_165,Bangalore,16-01-2022,28,Male,Home,2500,Global Corp,2125,-375
ORD3207,12-07-2022,C232,P503,5,1500,0.1,Credit Card,Delivered,User_132,Delhi,04-08-2023,28,Female,Fashion,600,ABC Pvt Ltd,6750,3750
ORD3208,21-12-2022,C332,P505,10,1500,0,Upi,Cancelled,User_232,Mumbai,01-12-2022,45,Male,Home,2500,Global Corp,15000,-10000
ORD3209,04-01-2022,C297,P501,5,1500,0.05,Credit Card,Cancelled,User_197,Mumbai,10-10-2023,28,Female,Electronics,1000,ABC Pvt Ltd,7125,2125
ORD3210,05-04-2022,C381,P503,10,1500,0,Credit Card,Cancelled,User_281,Mumbai,09-09-2025,20,Male,Fashion,600,ABC Pvt Ltd,15000,9000
ORD3211,22-07-2022,C325,P505,10,999,0.05,Upi,Delivered,User_225,Mumbai,23-10-2024,28,Female,Home,2500,Global Corp,9490.5,-15509.5
ORD3212,19-12-2022,C128,P503,10,999,0.15,Upi,Delivered,User_28,Mumbai,23-11-2023,30,Female,Fashion,600,ABC Pvt Ltd,8491.5,2491.5
ORD3213,06-09-2024,C222,P504,10,1500,0.15,Upi,Cancelled,User_122,Delhi,25-01-2024,30,Female,Fashion,1200,Unknown,12750,750
ORD3214,24-12-2025,C234,P505,5,999,0.05,Upi,Cancelled,User_134,Mumbai,02-04-2025,45,Male,Home,2500,Global Corp,4745.25,-7754.75
ORD3215,12-09-2022,C543,P502,1,1500,0.1,Debit Card,Delivered,User_443,Delhi,27-06-2023,28,Female,Electronics,1800,XYZ Traders,1350,-450
ORD3216,17-05-2024,C537,P504,1,1500,0.15,Upi,Delivered,User_437,Mumbai,22-01-2025,45,Female,Fashion,1200,Unknown,1275,75
ORD3217,10-11-2022,C570,P505,2,1500,0.1,Credit Card,Cancelled,User_470,Bangalore,31-03-2024,28,Female,Home,2500,Global Corp,2700,-2300
ORD3218,11-11-2024,C421,P501,5,1500,0,Debit Card,Delivered,User_321,Bangalore,16-08-2024,28,Female,Electronics,1000,ABC Pvt Ltd,7500,2500
ORD3219,03-04-2023,C456,P504,10,1500,0.15,Credit Card,Delivered,User_356,Delhi,06-04-2024,30,Male,Fashion,1200,Unknown,12750,750
ORD3220,28-07-2022,C584,P503,10,1500,0.05,Debit Card,Cancelled,User_484,Bangalore,17-05-2025,28,Female,Fashion,600,ABC Pvt Ltd,14250,8250
ORD3221,18-01-2025,C123,P502,1,1500,0.05,Cod,Cancelled,User_23,Bangalore,21-12-2023,30,Female,Electronics,1800,XYZ Traders,1425,-375
ORD3222,15-01-2023,C292,P502,5,1500,0,Cod,Returned,User_192,Delhi,06-07-2025,45,Male,Electronics,1800,XYZ Traders,7500,-1500
ORD3223,05-10-2025,C247,P502,5,2500,0,Upi,Cancelled,User_147,Delhi,23-10-2024,28,Female,Electronics,1800,XYZ Traders,12500,3500
ORD3224,09-02-2023,C561,P501,10,1500,0,Upi,Delivered,User_461,Bangalore,01-08-2023,45,Female,Electronics,1000,ABC Pvt Ltd,15000,5000
ORD3225,16-10-2023,C577,P505,1,999,0.15,Upi,Delivered,User_477,Mumbai,10-04-2025,28,Male,Home,2500,Global Corp,849.15,-1650.85
ORD3226,29-08-2023,C126,P504,5,1500,0.1,Upi,Delivered,User_26,Bangalore,05-01-2024,45,Male,Fashion,1200,Unknown,6750,750
ORD3227,03-03-2022,C133,P505,1,2500,0.1,Upi,Delivered,User_33,Delhi,17-07-2022,20,Female,Home,2500,Global Corp,2250,-250
ORD3228,28-07-2024,C276,P501,2,1500,0.1,Upi,Delivered,User_176,Delhi,02-08-2023,30,Female,Electronics,1000,ABC Pvt Ltd,2700,700
ORD3229,12-04-2023,C341,P504,2,1500,0.15,Cod,Delivered,User_241,Delhi,09-05-2025,30,Female,Fashion,1200,Unknown,2550,150
ORD3230,26-09-2024,C234,P503,1,1500,0.05,Upi,Delivered,User_134,Mumbai,02-04-2025,45,Male,Fashion,600,ABC Pvt Ltd,1425,825
ORD3231,23-09-2023,C573,P503,10,1500,0.15,Debit Card,Delivered,User_473,Delhi,03-07-2023,28,Male,Fashion,600,ABC Pvt Ltd,12750,6750
ORD3232,28-09-2023,C419,P503,1,2500,0.05,Debit Card,Delivered,User_319,Mumbai,07-02-2022,30,Female,Fashion,600,ABC Pvt Ltd,2375,1775
ORD3233,29-06-2023,C452,P504,2,1500,0.15,Debit Card,Cancelled,User_352,Mumbai,24-05-2023,28,Male,Fashion,1200,Unknown,2550,150
ORD3234,01-05-2025,C551,P505,1,1500,0.15,Debit Card,Delivered,User_451,Delhi,16-02-2025,20,Female,Home,2500,Global Corp,1275,-1225
ORD3235,28-03-2024,C596,P501,2,1500,0.05,Upi,Returned,User_496,Delhi,29-04-2024,30,Female,Electronics,1000,ABC Pvt Ltd,2850,850
ORD3236,24-11-2023,C364,P502,10,1500,0.1,Upi,Delivered,User_264,Bangalore,02-09-2025,45,Female,Electronics,1800,XYZ Traders,13500,-4500
ORD3237,14-08-2023,C509,P501,2,1500,0.05,Upi,Cancelled,User_409,Delhi,24-03-2022,20,Male,Electronics,1000,ABC Pvt Ltd,2850,850
ORD3238,04-07-2025,C407,P504,5,999,0.15,Cod,Cancelled,User_307,Bangalore,22-03-2024,28,Male,Fashion,1200,Unknown,4245.75,-1754.25
ORD3239,23-03-2022,C326,P504,2,1500,0.1,Upi,Returned,User_226,Bangalore,22-07-2025,30,Male,Fashion,1200,Unknown,2700,300
ORD3240,03-07-2022,C251,P502,1,1500,0.15,Debit Card,Returned,User_151,Delhi,03-07-2024,28,Male,Electronics,1800,XYZ Traders,1275,-525
ORD3241,20-10-2023,C546,P503,1,1500,0.1,Cod,Delivered,User_446,Delhi,15-06-2024,45,Male,Fashion,600,ABC Pvt Ltd,1350,750
ORD3242,10-12-2025,C438,P504,1,999,0,Credit Card,Delivered,User_338,Mumbai,24-10-2025,28,Female,Fashion,1200,Unknown,999,-201
ORD3243,01-05-2022,C176,P503,1,999,0,Debit Card,Delivered,User_76,Bangalore,14-02-2022,30,Female,Fashion,600,ABC Pvt Ltd,999,399
ORD3244,07-07-2024,C142,P503,1,999,0,Cod,Delivered,User_42,Delhi,16-09-2024,28,Female,Fashion,600,ABC Pvt Ltd,999,399
ORD3245,29-03-2023,C226,P502,10,2500,0,Cod,Delivered,User_126,Delhi,20-11-2025,45,Female,Electronics,1800,XYZ Traders,25000,7000
ORD3246,30-07-2024,C439,P505,2,1500,0,Credit Card,Cancelled,User_339,Mumbai,27-04-2023,45,Female,Home,2500,Global Corp,3000,-2000
ORD3247,16-01-2024,C164,P502,1,1500,0,Upi,Delivered,User_64,Mumbai,11-12-2023,30,Male,Electronics,1800,XYZ Traders,1500,-300
ORD3248,02-06-2025,C187,P501,5,1500,0,Credit Card,Delivered,User_87,Bangalore,18-02-2022,28,Female,Electronics,1000,ABC Pvt Ltd,7500,2500
ORD3249,02-07-2025,C143,P505,1,1500,0.1,Credit Card,Returned,User_43,Delhi,11-10-2022,45,Female,Home,2500,Global Corp,1350,-1150
ORD3250,10-05-2023,C545,P502,1,2500,0,Credit Card,Delivered,User_445,Mumbai,12-10-2022,28,Female,Electronics,1800,XYZ Traders,2500,700
ORD3251,21-04-2022,C369,P502,2,999,0.1,Upi,Cancelled,User_269,Bangalore,25-08-2025,28,Male,Electronics,1800,XYZ Traders,1798.2,-1801.8
ORD3252,13-02-2024,C590,P504,10,1500,0.15,Debit Card,Cancelled,User_490,Delhi,10-05-2023,45,Female,Fashion,1200,Unknown,12750,750
ORD3253,09-05-2025,C122,P501,10,999,0.1,Credit Card,Cancelled,User_22,Mumbai,18-02-2022,20,Male,Electronics,1000,ABC Pvt Ltd,8991,-1009
ORD3254,06-02-2024,C130,P502,10,2500,0.1,Cod,Cancelled,User_30,Delhi,22-12-2025,28,Female,Electronics,1800,XYZ Traders,22500,4500
ORD3255,21-03-2025,C580,P505,1,999,0.05,Upi,Returned,User_480,Mumbai,19-04-2024,28,Female,Home,2500,Global Corp,949.05,-1550.95
ORD3256,14-04-2022,C452,P501,1,999,0,Cod,Returned,User_352,Mumbai,24-05-2023,28,Male,Electronics,1000,ABC Pvt Ltd,999,-1
ORD3257,03-05-2024,C201,P503,5,1500,0,Credit Card,Delivered,User_101,Bangalore,17-11-2025,20,Female,Fashion,600,ABC Pvt Ltd,7500,4500
ORD3258,05-10-2023,C295,P505,2,999,0.1,Upi,Delivered,User_195,Mumbai,13-03-2022,30,Female,Home,2500,Global Corp,1798.2,-3201.8
ORD3259,19-11-2025,C403,P503,5,1500,0.1,Credit Card,Cancelled,User_303,Delhi,19-02-2025,28,Male,Fashion,600,ABC Pvt Ltd,6750,3750
ORD3260,13-01-2024,C174,P502,1,1500,0.15,Upi,Cancelled,User_74,Mumbai,20-05-2024,45,Female,Electronics,1800,XYZ Traders,1275,-525
ORD3261,06-11-2023,C329,P504,2,999,0.1,Upi,Returned,User_229,Delhi,11-03-2024,28,Female,Fashion,1200,Unknown,1798.2,-601.8
ORD3262,26-10-2025,C151,P504,1,999,0.05,Upi,Cancelled,User_51,Mumbai,28-11-2023,20,Female,Fashion,1200,Unknown,949.05,-250.95
ORD3263,20-08-2025,C167,P502,2,999,0.15,Upi,Delivered,User_67,Delhi,14-07-2023,28,Male,Electronics,1800,XYZ Traders,1698.3,-1901.7
ORD3264,04-07-2022,C123,P503,2,1500,0.05,Upi,Delivered,User_23,Bangalore,21-12-2023,30,Female,Fashion,600,ABC Pvt Ltd,2850,1650
ORD3265,14-05-2022,C128,P505,1,1500,0.1,Upi,Delivered,User_28,Mumbai,23-11-2023,30,Female,Home,2500,Global Corp,1350,-1150
ORD3266,09-01-2022,C463,P504,1,999,0.05,Upi,Cancelled,User_363,Mumbai,18-03-2022,28,Female,Fashion,1200,Unknown,949.05,-250.95
ORD3267,24-10-2024,C202,P502,2,1500,0.15,Debit Card,Returned,User_102,Bangalore,17-02-2025,30,Female,Electronics,1800,XYZ Traders,2550,-1050
ORD3268,16-12-2025,C582,P501,5,2500,0.1,Upi,Returned,User_482,Bangalore,23-02-2024,28,Female,Electronics,1000,ABC Pvt Ltd,11250,6250
ORD3269,07-05-2022,C582,P505,10,999,0,Credit Card,Cancelled,User_482,Bangalore,23-02-2024,28,Female,Home,2500,Global Corp,9990,-15010
ORD3270,25-05-2024,C545,P505,5,1500,0,Upi,Delivered,User_445,Mumbai,12-10-2022,28,Female,Home,2500,Global Corp,7500,-5000
ORD3271,30-06-2023,C435,P505,5,1500,0.05,Cod,Delivered,User_335,Delhi,26-06-2023,20,Male,Home,2500,Global Corp,7125,-5375
ORD3272,19-05-2025,C306,P503,1,999,0,Cod,Delivered,User_206,Mumbai,17-05-2023,45,Female,Fashion,600,ABC Pvt Ltd,999,399
ORD3273,29-12-2025,C586,P505,5,1500,0.05,Upi,Delivered,User_486,Delhi,28-11-2022,45,Male,Home,2500,Global Corp,7125,-5375
ORD3274,23-09-2022,C434,P501,2,999,0,Upi,Returned,User_334,Delhi,19-06-2022,20,Male,Electronics,1000,ABC Pvt Ltd,1998,-2
ORD3275,01-08-2025,C451,P504,1,999,0.05,Cod,Delivered,User_351,Bangalore,07-07-2024,20,Male,Fashion,1200,Unknown,949.05,-250.95
ORD3276,07-02-2022,C534,P503,10,1500,0.1,Upi,Delivered,User_434,Mumbai,01-10-2025,28,Female,Fashion,600,ABC Pvt Ltd,13500,7500
ORD3277,15-05-2025,C380,P504,2,1500,0,Upi,Cancelled,User_280,Mumbai,18-01-2024,30,Male,Fashion,1200,Unknown,3000,600
ORD3278,12-10-2023,C171,P502,5,1500,0.1,Upi,Cancelled,User_71,Delhi,31-07-2024,28,Male,Electronics,1800,XYZ Traders,6750,-2250
ORD3279,25-06-2023,C339,P502,5,999,0.05,Upi,Returned,User_239,Delhi,15-10-2025,30,Female,Electronics,1800,XYZ Traders,4745.25,-4254.75
ORD3280,30-09-2023,C412,P504,10,1500,0.1,Credit Card,Cancelled,User_312,Mumbai,20-09-2025,28,Male,Fashion,1200,Unknown,13500,1500
ORD3281,30-10-2024,C254,P502,2,1500,0.15,Credit Card,Delivered,User_154,Delhi,16-12-2023,28,Female,Electronics,1800,XYZ Traders,2550,-1050
ORD3282,09-05-2022,C508,P505,5,999,0.15,Upi,Delivered,User_408,Delhi,14-07-2023,45,Male,Home,2500,Global Corp,4245.75,-8254.25
ORD3283,08-04-2022,C103,P505,5,999,0,Upi,Cancelled,User_3,Bangalore,29-04-2022,28,Female,Home,2500,Global Corp,4995,-7505
ORD3284,08-04-2022,C504,P501,1,999,0.05,Upi,Delivered,User_404,Delhi,02-04-2023,28,Female,Electronics,1000,ABC Pvt Ltd,949.05,-50.95
ORD3285,17-11-2024,C338,P502,2,1500,0,Credit Card,Cancelled,User_238,Mumbai,06-11-2025,28,Female,Electronics,1800,XYZ Traders,3000,-600
ORD3286,04-07-2022,C405,P502,1,999,0.15,Upi,Cancelled,User_305,Delhi,05-02-2022,45,Male,Electronics,1800,XYZ Traders,849.15,-950.85
ORD3287,02-08-2022,C237,P503,10,999,0.05,Upi,Cancelled,User_137,Mumbai,04-08-2025,45,Male,Fashion,600,ABC Pvt Ltd,9490.5,3490.5
ORD3288,04-07-2023,C242,P502,1,2500,0,Upi,Returned,User_142,Mumbai,27-02-2022,30,Male,Electronics,1800,XYZ Traders,2500,700
ORD3289,17-03-2025,C999,P502,5,2500,0.05,Upi,Cancelled,Unknown/Guest,Unspecified,17-03-2025,30.34293662,Male,Electronics,1800,XYZ Traders,11875,2875
ORD3290,02-03-2025,C163,P501,2,999,0.15,Upi,Cancelled,User_63,Delhi,11-05-2023,30,Female,Electronics,1000,ABC Pvt Ltd,1698.3,-301.7
ORD3291,10-12-2025,C157,P502,5,1500,0.15,Credit Card,Delivered,User_57,Delhi,06-02-2023,30,Male,Electronics,1800,XYZ Traders,6375,-2625
ORD3292,31-05-2024,C539,P501,1,1500,0.1,Upi,Delivered,User_439,Delhi,15-01-2023,28,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD3293,05-09-2025,C122,P505,2,1500,0.15,Debit Card,Returned,User_22,Mumbai,18-02-2022,20,Male,Home,2500,Global Corp,2550,-2450
ORD3294,13-04-2025,C497,P505,1,1500,0,Upi,Delivered,User_397,Bangalore,20-09-2024,28,Male,Home,2500,Global Corp,1500,-1000
ORD3295,14-02-2022,C481,P504,2,2500,0,Cod,Delivered,User_381,Bangalore,11-01-2024,45,Male,Fashion,1200,Unknown,5000,2600
ORD3296,04-02-2023,C375,P503,10,1500,0.1,Credit Card,Returned,User_275,Mumbai,09-05-2025,28,Female,Fashion,600,ABC Pvt Ltd,13500,7500
ORD3297,20-06-2025,C135,P505,5,2500,0,Credit Card,Cancelled,User_35,Bangalore,25-05-2022,28,Male,Home,2500,Global Corp,12500,0
ORD3298,28-09-2025,C106,P504,5,1500,0,Upi,Delivered,User_6,Delhi,27-02-2022,28,Female,Fashion,1200,Unknown,7500,1500
ORD3299,08-11-2025,C350,P501,1,1500,0.1,Credit Card,Delivered,User_250,Mumbai,10-01-2022,20,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD3300,10-04-2023,C385,P502,1,999,0.05,Upi,Returned,User_285,Delhi,07-05-2022,20,Female,Electronics,1800,XYZ Traders,949.05,-850.95
ORD3301,13-05-2025,C128,P501,1,2500,0.05,Upi,Delivered,User_28,Mumbai,23-11-2023,30,Female,Electronics,1000,ABC Pvt Ltd,2375,1375
ORD3302,20-06-2022,C445,P504,1,999,0.1,Debit Card,Cancelled,User_345,Delhi,26-04-2022,20,Male,Fashion,1200,Unknown,899.1,-300.9
ORD3303,30-10-2025,C499,P501,10,1500,0,Credit Card,Cancelled,User_399,Bangalore,19-11-2023,28,Male,Electronics,1000,ABC Pvt Ltd,15000,5000
ORD3304,22-06-2022,C407,P505,10,2500,0,Cod,Delivered,User_307,Bangalore,22-03-2024,28,Male,Home,2500,Global Corp,25000,0
ORD3305,15-12-2025,C287,P504,1,2500,0,Debit Card,Delivered,User_187,Delhi,05-02-2024,45,Female,Fashion,1200,Unknown,2500,1300
ORD3306,06-04-2022,C269,P504,1,999,0.05,Cod,Returned,User_169,Mumbai,19-01-2023,28,Male,Fashion,1200,Unknown,949.05,-250.95
ORD3307,04-01-2023,C592,P503,1,2500,0,Upi,Returned,User_492,Delhi,08-06-2024,30,Female,Fashion,600,ABC Pvt Ltd,2500,1900
